array,filename,row,col,mean_intensity,area,solidity,circularity,max_gradient,kmeans_4,dbscan,gmm,agglomerative,spectral
Array_1Crop,"Array_1Crop_8,21.bmp",8,21,76.11614583333333,451.0,0.43722733882695103,0.10840196376565481,35.4682957019364,0,-1,1,0,0
Array_1Crop,"Array_1Crop_8,3.bmp",8,3,73.3447265625,383.5,0.4974059662775616,0.1899166171146835,32.984845004941285,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,4.bmp",8,4,73.945068359375,453.5,0.6281163434903048,0.30383796858091167,36.22154055254967,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,5.bmp",8,5,72.40185546875,406.5,0.5761871013465627,0.225196589069032,31.240998703626616,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,6.bmp",8,6,71.431396484375,376.5,0.6397621070518267,0.2649137205321848,32.55764119219941,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,7.bmp",8,7,69.552001953125,368.5,0.6414273281114012,0.24637762090782606,32.55764119219941,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,8.bmp",8,8,68.066650390625,376.5,0.5828173374613003,0.2438342260240384,31.622776601683793,0,0,2,0,0
Array_1Crop,"Array_1Crop_8,9.bmp",8,9,68.775390625,373.5,0.7080568720379147,0.297335878471979,34.058772731852805,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,1.bmp",9,1,74.33527542372882,393.5,0.40734989648033126,0.12414160905442881,39.11521443121589,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,10.bmp",9,10,68.33154296875,339.5,0.7356446370530878,0.35582908573069055,31.016124838541646,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,11.bmp",9,11,69.87890625,342.5,0.7757644394110985,0.39544505881565634,115.10864433221339,2,-1,1,0,0
Array_1Crop,"Array_1Crop_9,12.bmp",9,12,74.016357421875,396.0,0.34211663066954645,0.09193739829647579,115.10864433221339,0,-1,1,0,0
Array_1Crop,"Array_1Crop_9,13.bmp",9,13,73.46923828125,404.0,0.35130434782608694,0.09435054151301153,25.612496949731394,0,-1,1,0,0
Array_1Crop,"Array_1Crop_9,14.bmp",9,14,73.01171875,357.0,0.3545183714001986,0.1189951839446442,29.832867780352597,0,0,1,0,0
Array_1Crop,"Array_1Crop_9,15.bmp",9,15,73.02783203125,346.0,0.3351089588377724,0.10430782954599488,30.0,0,-1,1,0,0
Array_1Crop,"Array_1Crop_9,16.bmp",9,16,73.457763671875,350.5,0.35511651469098277,0.11004016736616548,32.28002478313795,0,-1,1,0,0
Array_1Crop,"Array_1Crop_9,17.bmp",9,17,73.555908203125,308.5,0.46321321321321324,0.18363478311470366,31.906112267087632,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,18.bmp",9,18,73.36181640625,300.5,0.5253496503496503,0.18179266656496235,45.45327270945405,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,19.bmp",9,19,73.49072265625,341.0,0.49890270665691294,0.19038842108378543,32.55764119219941,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,2.bmp",9,2,74.099365234375,333.5,0.58,0.2512394158527832,31.144823004794873,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,20.bmp",9,20,73.573486328125,425.5,0.4151219512195122,0.11631152602294634,39.11521443121589,0,0,1,0,0
Array_1Crop,"Array_1Crop_9,21.bmp",9,21,77.17942708333334,502.0,0.44248567650947557,0.12685965767237234,35.4682957019364,0,-1,1,0,0
Array_1Crop,"Array_1Crop_9,3.bmp",9,3,74.8095703125,314.5,0.5979087452471483,0.1947133093113522,32.64965543462902,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,4.bmp",9,4,84.21484375,295.5,0.6234177215189873,0.22094894100964732,36.22154055254967,1,-1,0,2,2
Array_1Crop,"Array_1Crop_9,5.bmp",9,5,72.824951171875,389.5,0.6513377926421404,0.2535008889802175,33.13608305156178,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,6.bmp",9,6,71.865966796875,345.5,0.721294363256785,0.3341793536690066,32.0,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,7.bmp",9,7,71.531494140625,367.5,0.7053742802303263,0.38178425976006025,32.0,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,8.bmp",9,8,70.33740234375,436.0,0.7284878863826232,0.35782882845154046,38.2099463490856,0,0,2,0,0
Array_1Crop,"Array_1Crop_9,9.bmp",9,9,69.42431640625,370.0,0.7191448007774538,0.3154974872372044,32.0,0,0,2,0,0
Array_2Crop,"Array_2Crop_1,1.bmp",1,1,72.40784780023782,981.5,0.9198687910028116,0.6589568511565645,52.61178575186362,2,-1,3,1,1
Array_2Crop,"Array_2Crop_1,10.bmp",1,10,71.15625,627.5,0.5447048611111112,0.18683554655738163,55.00909015790027,0,-1,1,0,0
Array_2Crop,"Array_2Crop_1,11.bmp",1,11,70.93938577586206,442.5,0.5694980694980695,0.16135478462594777,113.00442469213318,0,-1,1,0,0
Array_2Crop,"Array_2Crop_1,12.bmp",1,12,70.3671875,959.0,0.9411187438665358,0.7106194671299116,60.01666435249463,2,2,3,1,1
Array_2Crop,"Array_2Crop_1,13.bmp",1,13,70.29391163793103,983.5,0.8965360072926162,0.5026088961444811,57.42821606144492,2,2,3,1,1
Array_2Crop,"Array_2Crop_1,14.bmp",1,14,70.44369612068965,991.0,0.9000908265213442,0.5631177526313202,55.731499172371095,2,-1,3,1,1
Array_2Crop,"Array_2Crop_1,15.bmp",1,15,70.44261853448276,963.0,0.9237410071942446,0.6271314465620215,58.18934610390462,2,-1,3,1,1
Array_2Crop,"Array_2Crop_1,16.bmp",1,16,70.78502155172414,959.0,0.9306162057253761,0.6654897644644118,52.03844732503075,2,2,3,1,1
Array_2Crop,"Array_2Crop_1,17.bmp",1,17,71.94234913793103,980.5,0.9333650642551166,0.7110240553793057,70.02856560004639,2,-1,3,1,1
Array_2Crop,"Array_2Crop_1,18.bmp",1,18,72.20043103448276,974.0,0.8981097279852467,0.5364205171413761,66.03029607687671,2,-1,3,1,1
Array_2Crop,"Array_2Crop_1,19.bmp",1,19,69.89951508620689,1022.5,0.8750534873769791,0.5351449428681495,56.568542494923804,2,-1,3,1,1
Array_2Crop,"Array_2Crop_1,2.bmp",1,2,72.7990301724138,991.5,0.9257703081232493,0.6466267674949476,53.75872022286245,2,-1,3,1,1
Array_2Crop,"Array_2Crop_1,20.bmp",1,20,70.93669181034483,552.0,0.5328185328185329,0.14291763492539092,64.0,0,-1,1,0,0
Array_2Crop,"Array_2Crop_1,21.bmp",1,21,73.8480420806546,982.0,0.9034038638454461,0.5771327809454211,51.419840528729765,2,-1,3,1,1
Array_2Crop,"Array_2Crop_1,3.bmp",1,3,72.94827586206897,978.0,0.8482220294882914,0.46145560199892854,60.29925372672534,2,-1,3,1,1
Array_2Crop,"Array_2Crop_1,4.bmp",1,4,73.00242456896552,559.5,0.5268361581920904,0.14582147601216097,62.12889826803627,0,-1,1,0,0
Array_2Crop,"Array_2Crop_1,5.bmp",1,5,73.14789870689656,570.5,0.5336763330215154,0.15495409366635832,60.13318551349163,0,-1,1,0,0
Array_2Crop,"Array_2Crop_1,6.bmp",1,6,71.1384698275862,959.0,0.9168260038240917,0.6276234764019093,44.721359549995796,2,-1,3,1,1
Array_2Crop,"Array_2Crop_1,7.bmp",1,7,71.93884698275862,592.5,0.5445772058823529,0.13965974996917008,50.59644256269407,0,-1,1,0,0
Array_2Crop,"Array_2Crop_1,8.bmp",1,8,71.84536637931035,603.0,0.5270979020979021,0.14769088590106078,52.15361924162119,0,-1,1,0,0
Array_2Crop,"Array_2Crop_1,9.bmp",1,9,71.69477370689656,621.0,0.5493144626271561,0.18747238694312823,65.06919393998976,0,-1,1,0,0
Array_2Crop,"Array_2Crop_10,1.bmp",10,1,76.49595905172414,416.5,0.45075757575757575,0.1575464621961959,50.15974481593781,0,0,1,0,0
Array_2Crop,"Array_2Crop_10,10.bmp",10,10,68.678466796875,321.5,0.49009146341463417,0.22621450464581958,36.138621999185304,0,0,2,0,0
Array_2Crop,"Array_2Crop_10,11.bmp",10,11,67.875244140625,374.5,0.5427536231884058,0.2006333561374788,76.10519036176179,0,-1,1,0,0
Array_2Crop,"Array_2Crop_10,12.bmp",10,12,70.107666015625,445.5,0.37947189097103917,0.0988966328317555,54.57105459856901,0,-1,1,0,0
Array_2Crop,"Array_2Crop_10,13.bmp",10,13,70.564697265625,375.0,0.3547776726584674,0.11013320369279422,49.33558553417604,0,-1,1,0,0
Array_2Crop,"Array_2Crop_10,14.bmp",10,14,71.847412109375,1060.0,0.9368095448519664,0.7229350947107462,66.75327707311455,2,2,3,1,1
Array_2Crop,"Array_2Crop_10,15.bmp",10,15,72.33349609375,1059.0,0.8701725554642563,0.41668208104553167,67.77905281132217,2,2,3,1,1
Array_2Crop,"Array_2Crop_10,16.bmp",10,16,72.669189453125,1081.5,0.9388020833333334,0.7224659019640653,53.75872022286245,2,2,3,1,1
Array_2Crop,"Array_2Crop_10,17.bmp",10,17,72.955810546875,461.0,0.3648595172140878,0.06866978071038554,55.78530272392541,0,3,1,0,0
Array_2Crop,"Array_2Crop_10,18.bmp",10,18,73.173828125,427.0,0.36340425531914894,0.08328648096669575,58.9406481131655,0,3,1,0,0
Array_2Crop,"Array_2Crop_10,19.bmp",10,19,74.518310546875,439.0,0.38441330998248685,0.1109390231057466,49.193495504995376,0,0,1,0,0
Array_2Crop,"Array_2Crop_10,2.bmp",10,2,73.86376953125,333.5,0.4234920634920635,0.17754126770414697,36.138621999185304,0,0,2,0,0
Array_2Crop,"Array_2Crop_10,20.bmp",10,20,75.744140625,1098.0,0.885483870967742,0.43202731522107535,44.384682042344295,2,2,3,1,1
Array_2Crop,"Array_2Crop_10,21.bmp",10,21,77.72934322033899,533.0,0.4657055482743556,0.11678787164589917,42.7551166528639,0,-1,1,0,0
Array_2Crop,"Array_2Crop_10,3.bmp",10,3,72.898193359375,409.0,0.36896707262065853,0.12592895092502657,41.97618372363071,0,0,2,0,0
Array_2Crop,"Array_2Crop_10,4.bmp",10,4,72.903564453125,412.5,0.3495762711864407,0.0870200232781363,43.382023926967726,0,3,1,0,0
Array_2Crop,"Array_2Crop_10,5.bmp",10,5,73.1640625,331.5,0.4148936170212766,0.1488400739558893,36.87817782917155,0,0,2,0,0
Array_2Crop,"Array_2Crop_10,6.bmp",10,6,71.10595703125,472.5,0.4235768713581354,0.09600261145081418,44.27188724235731,0,0,1,0,0
Array_2Crop,"Array_2Crop_10,7.bmp",10,7,71.50537109375,352.0,0.4055299539170507,0.16879285783290723,39.395431207184416,0,0,2,0,0
Array_2Crop,"Array_2Crop_10,8.bmp",10,8,71.43359375,284.5,0.4390432098765432,0.17211319071163875,33.94112549695428,0,0,2,0,0
Array_2Crop,"Array_2Crop_10,9.bmp",10,9,69.77490234375,338.0,0.47977288857345635,0.19295179572424312,32.526911934581186,0,0,2,0,0
Array_2Crop,"Array_2Crop_11,1.bmp",11,1,88.11260775862068,57.5,0.6149732620320856,0.2633101050876274,36.0,1,-1,0,2,2
Array_2Crop,"Array_2Crop_11,10.bmp",11,10,66.5419921875,424.5,0.3264129181084198,0.11694008620328622,65.96969000988257,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,11.bmp",11,11,65.2197265625,432.5,0.516109785202864,0.1972740850993971,89.05054744357274,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,12.bmp",11,12,67.887939453125,244.0,0.7986906710310966,0.35892818045158065,90.08884503644167,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,13.bmp",11,13,68.756591796875,329.5,0.35146666666666665,0.13920282418302482,83.72574275573791,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,14.bmp",11,14,68.6533203125,956.0,0.8434053815615351,0.4220681885658209,99.40824915468535,2,-1,1,0,1
Array_2Crop,"Array_2Crop_11,15.bmp",11,15,69.240966796875,381.5,0.4301014656144307,0.19790836195101724,105.22357150372724,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,16.bmp",11,16,69.782470703125,390.5,0.33504933504933504,0.11048065181562042,103.58571330062848,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,17.bmp",11,17,70.1044921875,405.0,0.3960880195599022,0.15108024294550546,82.87339742040264,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,18.bmp",11,18,70.523681640625,366.0,0.40757238307349664,0.16853578060724692,103.23759005323593,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,19.bmp",11,19,75.560791015625,421.0,0.4158024691358025,0.17469148847381116,96.5090669315583,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,2.bmp",11,2,74.3935546875,448.5,0.43522561863173215,0.17900951407775367,78.587530817554,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,20.bmp",11,20,85.052978515625,133.0,0.6963350785340314,0.26152968724084075,53.75872022286245,1,-1,0,2,2
Array_2Crop,"Array_2Crop_11,21.bmp",11,21,74.3114406779661,475.0,0.42966983265490727,0.16883991314908703,88.76936408468859,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,3.bmp",11,3,70.89453125,419.0,0.428863868986694,0.20007195014678678,68.65857557508748,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,4.bmp",11,4,70.67529296875,396.5,0.42293333333333333,0.178756955361154,75.31268153505093,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,5.bmp",11,5,70.973876953125,401.0,0.4123393316195373,0.17096553051066507,67.06713054842886,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,6.bmp",11,6,68.1875,468.5,0.4306066176470588,0.11777434699722546,76.94153624668537,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,7.bmp",11,7,68.977783203125,427.5,0.33674675068924775,0.12918432334098207,76.6550715869472,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,8.bmp",11,8,68.66015625,448.0,0.4096936442615455,0.1393534086644284,77.1621668954417,0,-1,1,0,0
Array_2Crop,"Array_2Crop_11,9.bmp",11,9,68.032470703125,316.0,0.5868152274837511,0.2888254376297289,69.12307863514182,0,-1,1,0,0
Array_2Crop,"Array_2Crop_12,1.bmp",12,1,74.74245689655173,1082.5,0.9092818143637127,0.5250950274814018,52.630789467763066,2,-1,3,1,1
Array_2Crop,"Array_2Crop_12,10.bmp",12,10,66.132080078125,429.0,0.37223427331887204,0.09083073956431444,37.12142238654117,0,3,1,0,0
Array_2Crop,"Array_2Crop_12,11.bmp",12,11,65.113037109375,464.5,0.5846444304594084,0.16875250533404315,77.00649323271382,0,-1,1,0,0
Array_2Crop,"Array_2Crop_12,12.bmp",12,12,67.03759765625,1093.0,0.9215851602023609,0.6790093042961843,46.0,2,2,3,1,1
Array_2Crop,"Array_2Crop_12,13.bmp",12,13,67.3876953125,1102.5,0.9107806691449815,0.6052445827100896,51.0098029794274,2,2,3,1,1
Array_2Crop,"Array_2Crop_12,14.bmp",12,14,69.293701171875,1130.5,0.9436560934891486,0.651740423974811,43.68065933568311,2,2,3,1,1
Array_2Crop,"Array_2Crop_12,15.bmp",12,15,67.487060546875,1101.0,0.9298986486486487,0.6063644654750052,51.478150704935004,2,2,3,1,1
Array_2Crop,"Array_2Crop_12,16.bmp",12,16,67.931640625,1099.0,0.930567315834039,0.6874197407649604,40.049968789001575,2,2,3,1,1
Array_2Crop,"Array_2Crop_12,17.bmp",12,17,68.398193359375,1097.0,0.9126455906821963,0.6108432489957736,41.7612260356422,2,2,3,1,1
Array_2Crop,"Array_2Crop_12,18.bmp",12,18,68.767822265625,1059.0,0.9020442930153322,0.5385463338946445,41.10960958218893,2,2,3,1,1
Array_2Crop,"Array_2Crop_12,19.bmp",12,19,69.613525390625,1074.5,0.9246987951807228,0.6125624273983322,45.89117562233506,2,2,3,1,1
Array_2Crop,"Array_2Crop_12,2.bmp",12,2,84.183837890625,60.0,0.8571428571428571,0.4600094924114409,32.2490309931942,1,-1,0,2,2
Array_2Crop,"Array_2Crop_12,20.bmp",12,20,71.08203125,509.5,0.44517256443861947,0.11839040949426564,47.51841748206689,0,3,1,0,0
Array_2Crop,"Array_2Crop_12,21.bmp",12,21,70.43697033898304,1058.5,0.9180398959236774,0.5660260980907067,43.657759905886145,2,-1,3,1,1
Array_2Crop,"Array_2Crop_12,3.bmp",12,3,70.67138671875,470.5,0.4143549097313959,0.11704723946856543,48.27007354458868,0,3,1,0,0
Array_2Crop,"Array_2Crop_12,4.bmp",12,4,69.059326171875,489.5,0.4030465212021408,0.11790589569285059,44.721359549995796,0,3,1,0,0
Array_2Crop,"Array_2Crop_12,5.bmp",12,5,69.16259765625,449.0,0.3884083044982699,0.09479803591514012,38.07886552931954,0,3,1,0,0
Array_2Crop,"Array_2Crop_12,6.bmp",12,6,67.6845703125,488.0,0.4361036639857015,0.11282542291867638,38.2099463490856,0,3,1,0,0
Array_2Crop,"Array_2Crop_12,7.bmp",12,7,66.942138671875,463.5,0.3890054553084347,0.12381200449887209,39.11521443121589,0,3,1,0,0
Array_2Crop,"Array_2Crop_12,8.bmp",12,8,67.272216796875,329.0,0.5073245952197378,0.256112214071638,42.42640687119285,0,0,2,0,0
Array_2Crop,"Array_2Crop_12,9.bmp",12,9,66.896240234375,542.5,0.4223433242506812,0.12391786770137625,41.78516483155236,0,3,1,0,0
Array_2Crop,"Array_2Crop_13,1.bmp",13,1,70.99838362068965,1056.5,0.9251313485113836,0.6434739002068861,38.8329756778952,2,2,3,1,1
Array_2Crop,"Array_2Crop_13,10.bmp",13,10,66.54833984375,498.5,0.40677274581803347,0.13966834418966934,38.0,0,3,1,0,0
Array_2Crop,"Array_2Crop_13,11.bmp",13,11,68.0732421875,490.5,0.6395045632333768,0.19457768234547054,90.08884503644167,0,-1,1,0,0
Array_2Crop,"Array_2Crop_13,12.bmp",13,12,69.6552734375,350.5,0.4902097902097902,0.13935532231740147,43.174066289845804,0,-1,1,0,0
Array_2Crop,"Array_2Crop_13,13.bmp",13,13,72.228759765625,1134.5,0.9079631852741097,0.5885374485804169,39.824615503479755,2,2,3,1,1
Array_2Crop,"Array_2Crop_13,14.bmp",13,14,79.522216796875,86.5,0.7972350230414746,0.33207291047250076,47.53945729601885,1,-1,0,2,2
Array_2Crop,"Array_2Crop_13,15.bmp",13,15,68.611083984375,1103.5,0.9195833333333333,0.6689000720413533,47.43416490252569,2,2,3,1,1
Array_2Crop,"Array_2Crop_13,16.bmp",13,16,68.4970703125,1062.0,0.9155172413793103,0.6212306121777662,41.23105625617661,2,2,3,1,1
Array_2Crop,"Array_2Crop_13,17.bmp",13,17,68.8017578125,1107.5,0.9302813943721125,0.6605316347973423,44.0,2,2,3,1,1
Array_2Crop,"Array_2Crop_13,18.bmp",13,18,69.313720703125,1060.5,0.9029374201787995,0.5585258624250382,47.01063709417264,2,2,3,1,1
Array_2Crop,"Array_2Crop_13,19.bmp",13,19,69.60205078125,1058.0,0.9288849868305531,0.6714929044286891,44.181444068749045,2,2,3,1,1
Array_2Crop,"Array_2Crop_13,2.bmp",13,2,72.48974609375,1065.5,0.8999155405405406,0.5411596432759594,44.04543109109048,2,2,3,1,1
Array_2Crop,"Array_2Crop_13,20.bmp",13,20,70.03955078125,485.5,0.4354260089686099,0.1246468386070496,52.630789467763066,0,3,1,0,0
Array_2Crop,"Array_2Crop_13,21.bmp",13,21,69.85990466101696,523.5,0.4006888633754305,0.08320734694875331,41.10960958218893,0,-1,1,0,0
Array_2Crop,"Array_2Crop_13,3.bmp",13,3,70.00732421875,487.5,0.4023937267849773,0.10174360923290474,44.181444068749045,0,3,1,0,0
Array_2Crop,"Array_2Crop_13,4.bmp",13,4,69.598876953125,438.0,0.38320209973753283,0.11869768463977466,38.07886552931954,0,3,1,0,0
Array_2Crop,"Array_2Crop_13,5.bmp",13,5,70.642578125,1070.5,0.8803453947368421,0.5224195982815882,38.8329756778952,2,-1,3,1,1
Array_2Crop,"Array_2Crop_13,6.bmp",13,6,82.4521484375,20.5,0.3904761904761905,0.090975598742443,25.495097567963924,1,-1,0,2,2
Array_2Crop,"Array_2Crop_13,7.bmp",13,7,69.197021484375,525.5,0.37942238267148015,0.09425323275342602,43.56604182158393,0,3,1,0,0
Array_2Crop,"Array_2Crop_13,8.bmp",13,8,67.606201171875,493.5,0.4060057589469354,0.13099543035067177,40.718546143004666,0,3,1,0,0
Array_2Crop,"Array_2Crop_13,9.bmp",13,9,67.396240234375,383.5,0.44775248102743725,0.17785328749661267,47.265209192385896,0,0,2,0,0
Array_2Crop,"Array_2Crop_14,1.bmp",14,1,71.27020474137932,483.5,0.42043478260869566,0.1068957559531655,43.104524124504614,0,3,1,0,0
Array_2Crop,"Array_2Crop_14,10.bmp",14,10,67.216064453125,462.0,0.3609375,0.09505522793511176,49.25444142409901,0,3,1,0,0
Array_2Crop,"Array_2Crop_14,11.bmp",14,11,67.603759765625,517.5,0.53878188443519,0.14845555023935303,94.02127418834527,0,-1,1,0,0
Array_2Crop,"Array_2Crop_14,12.bmp",14,12,68.45166015625,1079.5,0.9125105663567202,0.5835457346888331,43.174066289845804,2,2,3,1,1
Array_2Crop,"Array_2Crop_14,13.bmp",14,13,68.607421875,1141.0,0.8289139120958954,0.38551701996150134,48.16637831516918,2,2,3,1,1
Array_2Crop,"Array_2Crop_14,14.bmp",14,14,69.954345703125,1064.0,0.9284467713787086,0.6565057886604888,47.53945729601885,2,2,3,1,1
Array_2Crop,"Array_2Crop_14,15.bmp",14,15,68.6533203125,1098.0,0.9258010118043845,0.6422892780421439,48.76474136094644,2,2,3,1,1
Array_2Crop,"Array_2Crop_14,16.bmp",14,16,69.10986328125,1113.5,0.8334580838323353,0.42505068310156846,45.69463863518345,2,2,3,1,1
Array_2Crop,"Array_2Crop_14,17.bmp",14,17,69.312255859375,1052.5,0.8919491525423728,0.4812364975305131,49.03060268852505,2,2,3,1,1
Array_2Crop,"Array_2Crop_14,18.bmp",14,18,69.663818359375,1071.5,0.9095925297113752,0.5693672379481558,46.69047011971501,2,2,3,1,1
Array_2Crop,"Array_2Crop_14,19.bmp",14,19,69.99560546875,1022.5,0.9325125398996807,0.6782445619955234,42.0,2,2,3,1,1
Array_2Crop,"Array_2Crop_14,2.bmp",14,2,70.416748046875,1038.0,0.8936719758932415,0.5288228283966652,48.373546489791295,2,2,3,1,1
Array_2Crop,"Array_2Crop_14,20.bmp",14,20,70.355224609375,1016.5,0.9253527537551206,0.6907956210977327,53.009433122794285,2,2,3,1,1
Array_2Crop,"Array_2Crop_14,21.bmp",14,21,71.42478813559322,1038.5,0.8734230445752733,0.5007276890327379,39.11521443121589,2,-1,3,1,1
Array_2Crop,"Array_2Crop_14,3.bmp",14,3,69.88037109375,443.5,0.4019030357951971,0.1394357523435042,48.27007354458868,0,3,1,0,0
Array_2Crop,"Array_2Crop_14,4.bmp",14,4,70.08251953125,442.0,0.3930635838150289,0.1051583440733008,47.53945729601885,0,3,1,0,0
Array_2Crop,"Array_2Crop_14,5.bmp",14,5,70.134521484375,318.0,0.3845223700120919,0.16200930580938297,44.384682042344295,0,0,2,0,0
Array_2Crop,"Array_2Crop_14,6.bmp",14,6,70.406005859375,975.5,0.9366298607777245,0.6964627945787257,46.69047011971501,2,-1,3,1,1
Array_2Crop,"Array_2Crop_14,7.bmp",14,7,68.93359375,462.5,0.37388843977364594,0.1057724199834829,45.27692569068709,0,3,1,0,0
Array_2Crop,"Array_2Crop_14,8.bmp",14,8,68.494140625,442.5,0.3649484536082474,0.09908625066464101,45.89117562233506,0,3,1,0,0
Array_2Crop,"Array_2Crop_14,9.bmp",14,9,67.962890625,489.5,0.41065436241610737,0.13134431461472734,41.7612260356422,0,3,1,0,0
Array_2Crop,"Array_2Crop_15,1.bmp",15,1,71.9040948275862,459.0,0.4478048780487805,0.1154899880419245,44.0,0,3,1,0,0
Array_2Crop,"Array_2Crop_15,10.bmp",15,10,68.162353515625,502.5,0.4077079107505071,0.12884579457491072,43.86342439892262,0,3,1,0,0
Array_2Crop,"Array_2Crop_15,11.bmp",15,11,68.0068359375,323.5,0.7086527929901424,0.3117995103695866,96.0,0,-1,1,0,0
Array_2Crop,"Array_2Crop_15,12.bmp",15,12,68.4501953125,1083.0,0.9288164665523156,0.7209149320080104,47.853944456021594,2,2,3,1,1
Array_2Crop,"Array_2Crop_15,13.bmp",15,13,68.55419921875,1074.0,0.8312693498452013,0.3784140322498756,50.15974481593781,2,2,3,1,1
Array_2Crop,"Array_2Crop_15,14.bmp",15,14,68.89453125,1043.5,0.93128067826863,0.7178643767334453,48.662100242385755,2,2,3,1,1
Array_2Crop,"Array_2Crop_15,15.bmp",15,15,69.238525390625,1107.0,0.810989010989011,0.3753638137379455,46.04345773288535,2,2,3,1,1
Array_2Crop,"Array_2Crop_15,16.bmp",15,16,70.184326171875,1061.0,0.9162348877374784,0.5907973466195934,44.721359549995796,2,2,3,1,1
Array_2Crop,"Array_2Crop_15,17.bmp",15,17,69.743896484375,488.0,0.4247171453437772,0.10245492753188841,48.16637831516918,0,3,1,0,0
Array_2Crop,"Array_2Crop_15,18.bmp",15,18,69.8984375,1100.5,0.8478428351309707,0.42786693878815385,48.041648597857254,2,2,3,1,1
Array_2Crop,"Array_2Crop_15,19.bmp",15,19,69.999755859375,1078.5,0.8761169780666125,0.5209311456999032,42.0,2,2,3,1,1
Array_2Crop,"Array_2Crop_15,2.bmp",15,2,70.540283203125,473.0,0.3765923566878981,0.07816175339109621,44.94441010848846,0,3,1,0,0
Array_2Crop,"Array_2Crop_15,20.bmp",15,20,70.18798828125,1029.5,0.9058512978442587,0.5651694303112329,53.009433122794285,2,2,3,1,1
Array_2Crop,"Array_2Crop_15,21.bmp",15,21,71.94835805084746,494.0,0.44344703770197486,0.11752991384235192,41.30375285612676,0,0,1,0,0
Array_2Crop,"Array_2Crop_15,3.bmp",15,3,70.305908203125,445.0,0.38131962296486716,0.1015598588647271,44.94441010848846,0,3,1,0,0
Array_2Crop,"Array_2Crop_15,4.bmp",15,4,70.207275390625,318.5,0.37077997671711294,0.16348128290076022,54.3323108288245,0,0,2,0,0
Array_2Crop,"Array_2Crop_15,5.bmp",15,5,69.68896484375,305.0,0.4472140762463343,0.21921988901712208,40.792156108742276,0,0,2,0,0
Array_2Crop,"Array_2Crop_15,6.bmp",15,6,67.774658203125,445.0,0.44146825396825395,0.10331349072167725,38.47076812334269,0,3,1,0,0
Array_2Crop,"Array_2Crop_15,7.bmp",15,7,69.238037109375,498.5,0.4031540638900121,0.12624977278597968,37.73592452822641,0,3,1,0,0
Array_2Crop,"Array_2Crop_15,8.bmp",15,8,69.059814453125,444.0,0.3707724425887265,0.1027779205536311,42.37924020083418,0,3,1,0,0
Array_2Crop,"Array_2Crop_15,9.bmp",15,9,68.65771484375,434.5,0.36148086522462564,0.09344674177378692,41.23105625617661,0,3,1,0,0
Array_2Crop,"Array_2Crop_16,1.bmp",16,1,70.27370689655173,542.5,0.5147058823529411,0.14336186215450555,41.182520563948,0,3,1,0,0
Array_2Crop,"Array_2Crop_16,10.bmp",16,10,66.90185546875,535.0,0.45726495726495725,0.14232852225691292,44.0,0,-1,1,0,0
Array_2Crop,"Array_2Crop_16,11.bmp",16,11,67.49609375,540.5,0.5575038679731821,0.11428867604640301,107.0420478129973,0,-1,1,0,0
Array_2Crop,"Array_2Crop_16,12.bmp",16,12,67.58447265625,993.5,0.9194817214252661,0.6371308937921939,57.0087712549569,2,2,3,1,1
Array_2Crop,"Array_2Crop_16,13.bmp",16,13,67.326171875,985.5,0.9435136428913355,0.7329848826700252,48.16637831516918,2,2,3,1,1
Array_2Crop,"Array_2Crop_16,14.bmp",16,14,68.00732421875,977.5,0.9522649780808573,0.7597388561949114,58.309518948453004,2,2,3,1,1
